[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 131, 135), (0, 132, 136), (7, 137, 141), (0, 143, 146), (9, 153, 155), (0, 163, 170), (5, 152, 154), (0, 132, 136), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 129, 133), (0, 148, 151), (0, 150, 152), (0, 150, 152), (3, 159, 167), (0, 169, 176), (5, 175, 182), (0, 163, 170), (19, 141, 145), (0, 129, 133), (0, 129, 133), (0, 132, 136), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (7, 137, 141), (5, 152, 154), (7, 160, 168), (0, 166, 172), (0, 187, 193), (0, 185, 190), (0, 169, 176), (9, 153, 155), (7, 137, 141), (0, 132, 136), (19, 141, 145), (9, 153, 155), (0, 143, 146), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 148, 151), (3, 159, 167), (0, 169, 176), (0, 199, 203), (4, 207, 211), (0, 202, 206), (0, 182, 187), (0, 166, 172), (0, 150, 152), (0, 145, 148), (0, 166, 172), (0, 199, 203), (0, 168, 175), (0, 0, 0)]
[(0, 0, 0), (0, 131, 135), (13, 139, 143), (0, 150, 152), (0, 166, 172), (0, 185, 190), (0, 202, 206), (0, 202, 206), (21, 195, 200), (0, 168, 175), (22, 157, 159), (7, 160, 168), (0, 182, 187), (28, 197, 202), (0, 183, 188), (0, 0, 0)]
[(0, 0, 0), (0, 134, 138), (0, 132, 136), (0, 145, 148), (0, 150, 152), (3, 159, 167), (10, 176, 183), (0, 199, 203), (0, 199, 203), (7, 192, 197), (22, 157, 159), (0, 150, 152), (0, 166, 172), (18, 178, 185), (0, 169, 176), (13, 139, 143)]
[(0, 0, 0), (0, 145, 148), (0, 230, 238), (0, 202, 206), (16, 209, 213), (100, 245, 250), (0, 202, 206), (0, 182, 187), (0, 202, 206), (0, 230, 238), (0, 202, 206), (0, 163, 170), (0, 182, 187), (16, 209, 213), (0, 169, 176), (0, 143, 146)]
[(0, 132, 136), (0, 202, 206), (20, 210, 214), (39, 217, 221), (7, 224, 226), (46, 220, 224), (20, 210, 214), (33, 215, 219), (174, 253, 253), (0, 230, 238), (17, 194, 199), (0, 166, 172), (0, 168, 175), (7, 192, 197), (24, 196, 201), (0, 163, 170)]
[(0, 158, 166), (0, 183, 188), (0, 182, 187), (0, 166, 172), (5, 175, 182), (3, 159, 167), (7, 160, 168), (0, 202, 206), (33, 215, 219), (71, 236, 240), (66, 233, 237), (0, 169, 176), (0, 145, 148), (3, 159, 167), (0, 155, 163), (0, 148, 151)]
[(7, 224, 226), (46, 220, 224), (0, 202, 206), (0, 199, 203), (68, 234, 238), (43, 219, 223), (7, 160, 168), (0, 163, 170), (0, 230, 238), (68, 234, 238), (127, 252, 252), (17, 194, 199), (0, 189, 195), (253, 255, 252), (253, 255, 252), (7, 137, 141)]
[(0, 129, 133), (0, 202, 206), (0, 166, 172), (0, 169, 176), (0, 189, 195), (0, 189, 195), (19, 141, 145), (10, 138, 142), (22, 157, 159), (0, 199, 203), (43, 219, 223), (0, 202, 206), (78, 241, 244), (118, 248, 255), (82, 244, 248), (3, 232, 240)]
[(16, 140, 144), (0, 150, 152), (20, 210, 214), (0, 155, 163), (7, 160, 168), (3, 159, 167), (100, 245, 250), (24, 196, 201), (0, 143, 146), (46, 220, 224), (253, 255, 252), (3, 232, 240), (43, 219, 223), (0, 202, 206), (66, 233, 237), (20, 210, 214)]
[(253, 255, 252), (0, 199, 203), (0, 155, 163), (19, 141, 145), (0, 169, 176), (19, 141, 145), (0, 169, 176), (0, 163, 170), (7, 224, 226), (24, 196, 201), (0, 179, 184), (18, 178, 185), (0, 132, 136), (0, 169, 176), (20, 210, 214), (7, 224, 226)]
