[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (179, 68, 0), (182, 64, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (183, 71, 0), (183, 71, 0), (185, 73, 1), (183, 71, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (182, 64, 0), (183, 71, 0), (182, 64, 0), (182, 64, 0), (182, 64, 0), (183, 71, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (183, 71, 0), (188, 75, 4), (183, 71, 0), (183, 71, 0), (182, 64, 0), (182, 64, 0), (182, 64, 0), (0, 0, 0), (0, 0, 0), (179, 68, 0), (182, 64, 0), (179, 68, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (182, 64, 0), (180, 69, 0), (182, 64, 0), (193, 86, 0), (180, 69, 0), (196, 99, 0), (188, 82, 0), (182, 64, 0), (185, 73, 1), (179, 68, 0), (184, 79, 3), (188, 75, 4), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (188, 82, 0), (188, 82, 0), (199, 102, 0), (196, 99, 0), (196, 99, 0), (203, 116, 0), (198, 95, 0), (180, 69, 0), (182, 64, 0), (183, 71, 0), (182, 64, 0), (182, 64, 0), (182, 64, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (180, 69, 0), (196, 99, 0), (204, 112, 9), (213, 129, 0), (213, 134, 0), (202, 115, 0), (188, 82, 0), (179, 68, 0), (182, 64, 0), (182, 64, 0), (188, 82, 0), (189, 88, 0), (182, 64, 0), (185, 73, 1), (0, 0, 0)]
[(183, 71, 0), (189, 88, 0), (211, 128, 12), (207, 119, 0), (203, 111, 7), (199, 102, 0), (233, 192, 58), (220, 152, 23), (179, 68, 0), (182, 64, 0), (185, 73, 1), (201, 103, 0), (201, 103, 0), (185, 73, 1), (189, 88, 0), (0, 0, 0)]
[(194, 92, 3), (213, 134, 0), (208, 120, 1), (194, 92, 3), (185, 73, 1), (233, 192, 58), (254, 255, 252), (233, 192, 58), (188, 82, 0), (196, 99, 0), (228, 175, 33), (237, 195, 61), (205, 123, 1), (189, 88, 0), (185, 73, 1), (183, 71, 0)]
[(185, 73, 1), (242, 218, 116), (233, 192, 58), (215, 142, 8), (241, 207, 87), (241, 207, 87), (233, 192, 58), (180, 69, 0), (199, 102, 0), (228, 175, 33), (240, 214, 106), (250, 239, 186), (228, 169, 28), (198, 101, 0), (185, 73, 1), (0, 0, 0)]
[(182, 64, 0), (225, 172, 28), (231, 184, 41), (241, 207, 87), (250, 239, 186), (250, 239, 186), (250, 239, 186), (216, 143, 10), (235, 188, 56), (228, 169, 28), (242, 216, 108), (233, 192, 58), (209, 126, 7), (188, 82, 0), (208, 120, 1), (0, 0, 0)]
[(182, 64, 0), (203, 116, 0), (233, 192, 58), (241, 207, 87), (254, 255, 252), (254, 255, 252), (254, 255, 252), (237, 196, 71), (225, 172, 28), (250, 239, 186), (254, 255, 252), (254, 255, 252), (220, 152, 23), (208, 120, 1), (196, 99, 0), (196, 99, 0)]
[(188, 82, 0), (196, 99, 0), (242, 218, 116), (242, 218, 116), (255, 248, 227), (254, 255, 252), (254, 255, 252), (250, 239, 186), (242, 216, 108), (254, 255, 252), (254, 255, 252), (250, 239, 186), (243, 210, 97), (221, 152, 2), (237, 196, 71), (224, 160, 16)]
[(198, 107, 0), (225, 172, 28), (225, 172, 28), (225, 172, 28), (242, 218, 116), (255, 246, 219), (254, 255, 252), (254, 255, 252), (228, 175, 33), (242, 216, 108), (242, 216, 108), (245, 223, 134), (246, 226, 143), (249, 235, 176), (254, 255, 252), (237, 196, 71)]
[(188, 82, 0), (184, 79, 3), (242, 218, 116), (207, 119, 0), (225, 172, 28), (254, 255, 252), (240, 214, 106), (254, 255, 252), (254, 255, 252), (254, 255, 252), (254, 255, 252), (213, 129, 0), (196, 99, 0), (224, 166, 23), (237, 202, 75), (224, 160, 16)]
