[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (182, 64, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (179, 68, 0), (184, 72, 0), (188, 82, 0), (184, 72, 0), (184, 72, 0), (192, 85, 0), (189, 88, 0), (192, 85, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (182, 64, 0), (188, 75, 4), (189, 88, 0), (193, 91, 2), (198, 101, 0), (207, 119, 0), (213, 134, 0), (207, 119, 0), (196, 99, 0), (183, 71, 0), (182, 64, 0), (182, 64, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (188, 82, 0), (207, 119, 0), (201, 109, 3), (198, 107, 0), (207, 119, 0), (216, 138, 5), (215, 142, 8), (208, 120, 1), (198, 95, 0), (192, 85, 0), (192, 85, 0), (198, 95, 0), (188, 82, 0), (0, 0, 0)]
[(0, 0, 0), (182, 64, 0), (194, 92, 3), (203, 111, 7), (208, 120, 1), (209, 126, 7), (224, 160, 16), (223, 154, 8), (211, 133, 0), (198, 107, 0), (192, 85, 0), (192, 85, 0), (196, 99, 0), (208, 120, 1), (207, 119, 0), (0, 0, 0)]
[(0, 0, 0), (184, 72, 0), (201, 109, 3), (207, 119, 0), (211, 133, 0), (228, 175, 33), (233, 192, 58), (235, 188, 56), (216, 143, 10), (213, 129, 14), (198, 107, 0), (198, 101, 0), (209, 126, 7), (233, 192, 58), (220, 146, 17), (184, 72, 0)]
[(0, 0, 0), (188, 82, 0), (193, 91, 2), (196, 99, 0), (207, 119, 0), (216, 143, 10), (228, 175, 33), (224, 166, 23), (224, 166, 23), (210, 122, 5), (203, 111, 7), (207, 119, 0), (216, 143, 10), (224, 166, 23), (224, 160, 16), (188, 75, 4)]
[(0, 0, 0), (184, 72, 0), (192, 85, 0), (196, 99, 0), (198, 101, 0), (198, 101, 0), (211, 128, 12), (228, 169, 28), (224, 166, 23), (224, 166, 23), (198, 107, 0), (196, 99, 0), (208, 120, 1), (213, 134, 0), (215, 142, 8), (198, 95, 0)]
[(184, 79, 3), (203, 111, 7), (254, 255, 252), (235, 188, 56), (239, 198, 73), (254, 255, 252), (229, 182, 38), (211, 128, 12), (228, 169, 28), (254, 255, 252), (237, 195, 61), (204, 112, 9), (216, 143, 10), (243, 210, 97), (215, 142, 8), (179, 68, 0)]
[(209, 126, 7), (238, 205, 84), (232, 185, 52), (235, 188, 56), (237, 195, 61), (241, 207, 87), (228, 175, 33), (235, 188, 56), (254, 255, 252), (247, 223, 128), (220, 146, 17), (205, 112, 0), (207, 119, 0), (220, 152, 23), (232, 179, 37), (198, 107, 0)]
[(182, 64, 0), (220, 152, 23), (209, 126, 7), (198, 101, 0), (205, 123, 1), (193, 91, 2), (194, 92, 3), (220, 157, 8), (228, 169, 28), (252, 242, 195), (254, 255, 252), (209, 126, 7), (189, 88, 0), (201, 109, 3), (201, 109, 3), (179, 68, 0)]
[(254, 255, 252), (250, 236, 178), (228, 175, 33), (224, 166, 23), (254, 255, 252), (249, 248, 218), (198, 107, 0), (201, 103, 0), (252, 242, 195), (244, 221, 126), (254, 255, 252), (220, 146, 17), (216, 138, 5), (254, 255, 252), (254, 255, 252), (201, 109, 3)]
[(188, 82, 0), (224, 166, 23), (196, 99, 0), (203, 111, 7), (213, 134, 0), (216, 143, 10), (184, 72, 0), (184, 72, 0), (193, 91, 2), (212, 140, 3), (235, 200, 72), (220, 157, 8), (254, 255, 252), (254, 255, 252), (248, 229, 152), (254, 255, 252)]
