[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (182, 64, 0), (182, 64, 0), (0, 0, 0), (179, 68, 0), (182, 64, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (179, 68, 0), (183, 71, 0), (184, 72, 0), (183, 71, 0), (182, 64, 0), (183, 71, 0), (182, 64, 0), (182, 64, 0), (182, 64, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (182, 64, 0), (0, 0, 0), (182, 64, 0), (183, 71, 0), (183, 71, 0), (185, 73, 1), (182, 64, 0), (0, 0, 0), (0, 0, 0), (182, 64, 0), (182, 64, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (179, 68, 0), (182, 64, 0), (0, 0, 0), (0, 0, 0), (184, 79, 3), (182, 64, 0), (185, 73, 1), (183, 71, 0), (182, 64, 0), (182, 64, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (179, 68, 0), (198, 101, 0), (201, 103, 0), (198, 107, 0), (185, 73, 1), (182, 64, 0), (183, 71, 0), (182, 64, 0), (185, 73, 1), (179, 68, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (179, 68, 0), (194, 92, 3), (194, 92, 3), (203, 111, 7), (216, 143, 10), (237, 195, 61), (228, 169, 28), (215, 142, 8), (185, 73, 1), (182, 64, 0), (183, 71, 0), (185, 73, 1), (179, 68, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (188, 75, 4), (196, 99, 0), (208, 120, 1), (224, 166, 23), (241, 207, 87), (245, 223, 134), (237, 196, 71), (209, 126, 7), (188, 82, 0), (183, 71, 0), (182, 64, 0), (196, 99, 0), (183, 71, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (188, 82, 0), (188, 82, 0), (198, 101, 0), (213, 129, 0), (220, 152, 23), (220, 152, 23), (213, 134, 0), (193, 91, 2), (182, 64, 0), (188, 82, 0), (220, 146, 17), (222, 153, 5), (184, 79, 3), (0, 0, 0)]
[(182, 64, 0), (188, 82, 0), (229, 182, 38), (244, 221, 126), (211, 128, 12), (205, 123, 1), (206, 118, 0), (217, 149, 17), (206, 118, 0), (217, 149, 17), (206, 118, 0), (198, 101, 0), (219, 156, 6), (237, 195, 61), (201, 109, 3), (0, 0, 0)]
[(211, 128, 12), (254, 255, 252), (254, 255, 252), (254, 247, 226), (220, 157, 8), (220, 146, 17), (216, 138, 5), (225, 172, 28), (213, 134, 0), (217, 149, 17), (254, 255, 252), (246, 226, 143), (234, 193, 59), (224, 166, 23), (220, 152, 23), (179, 68, 0)]
[(202, 115, 0), (242, 209, 96), (237, 196, 71), (254, 255, 252), (254, 255, 252), (254, 255, 252), (254, 255, 252), (239, 198, 73), (198, 101, 0), (201, 103, 0), (212, 140, 3), (232, 185, 52), (250, 233, 162), (241, 207, 87), (222, 153, 5), (203, 116, 0)]
[(232, 179, 37), (254, 255, 252), (231, 184, 41), (254, 255, 252), (254, 255, 252), (254, 255, 252), (254, 255, 252), (254, 255, 252), (229, 182, 38), (193, 91, 2), (242, 218, 116), (254, 255, 252), (254, 255, 252), (232, 185, 52), (220, 157, 8), (182, 64, 0)]
[(198, 107, 0), (237, 196, 71), (224, 160, 16), (224, 166, 23), (245, 223, 134), (254, 255, 252), (254, 255, 252), (254, 255, 252), (254, 255, 252), (224, 166, 23), (232, 185, 52), (254, 255, 252), (245, 223, 134), (254, 255, 252), (229, 182, 38), (250, 233, 162)]
