[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (179, 68, 0), (182, 64, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (183, 71, 0), (183, 71, 0), (185, 73, 1), (183, 71, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (182, 64, 0), (183, 71, 0), (182, 64, 0), (179, 68, 0), (182, 64, 0), (183, 71, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (183, 71, 0), (188, 75, 4), (183, 71, 0), (183, 71, 0), (184, 72, 0), (184, 72, 0), (182, 64, 0), (0, 0, 0), (0, 0, 0), (179, 68, 0), (182, 64, 0), (179, 68, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (182, 64, 0), (193, 86, 0), (198, 101, 0), (193, 86, 0), (185, 73, 1), (193, 86, 0), (185, 73, 1), (183, 71, 0), (185, 73, 1), (179, 68, 0), (184, 79, 3), (188, 75, 4), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (188, 82, 0), (188, 82, 0), (198, 101, 0), (205, 112, 0), (205, 112, 0), (205, 112, 0), (194, 92, 3), (185, 73, 1), (182, 64, 0), (183, 71, 0), (182, 64, 0), (182, 64, 0), (182, 64, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (183, 71, 0), (193, 91, 2), (206, 118, 0), (215, 142, 8), (223, 159, 14), (211, 133, 0), (203, 111, 7), (188, 75, 4), (182, 64, 0), (182, 64, 0), (183, 71, 0), (183, 71, 0), (185, 73, 1), (185, 73, 1), (0, 0, 0)]
[(183, 71, 0), (188, 82, 0), (205, 112, 0), (209, 126, 7), (217, 149, 17), (220, 152, 23), (211, 128, 12), (193, 91, 2), (185, 73, 1), (182, 64, 0), (183, 71, 0), (198, 95, 0), (198, 107, 0), (185, 73, 1), (189, 88, 0), (0, 0, 0)]
[(194, 92, 3), (198, 107, 0), (220, 152, 23), (211, 133, 0), (205, 123, 1), (203, 111, 7), (198, 107, 0), (194, 92, 3), (188, 75, 4), (182, 64, 0), (193, 86, 0), (205, 123, 1), (209, 121, 3), (189, 88, 0), (182, 64, 0), (183, 71, 0)]
[(185, 73, 1), (228, 169, 28), (213, 134, 0), (198, 101, 0), (188, 82, 0), (188, 82, 0), (188, 82, 0), (188, 82, 0), (194, 92, 3), (205, 112, 0), (245, 223, 134), (251, 246, 211), (215, 142, 8), (198, 101, 0), (194, 92, 3), (0, 0, 0)]
[(193, 91, 2), (254, 255, 252), (248, 229, 152), (228, 169, 28), (193, 86, 0), (192, 85, 0), (182, 64, 0), (185, 73, 1), (206, 118, 0), (240, 213, 98), (255, 248, 227), (254, 255, 252), (237, 195, 61), (203, 111, 7), (193, 86, 0), (0, 0, 0)]
[(185, 73, 1), (237, 202, 75), (237, 204, 83), (228, 169, 28), (251, 246, 211), (215, 142, 8), (238, 197, 72), (228, 169, 28), (248, 231, 160), (235, 188, 56), (255, 246, 219), (241, 215, 107), (213, 134, 0), (193, 86, 0), (196, 99, 0), (198, 107, 0)]
[(188, 82, 0), (209, 126, 7), (247, 223, 128), (251, 234, 163), (254, 255, 252), (254, 255, 252), (254, 255, 252), (242, 218, 116), (232, 185, 52), (254, 255, 252), (254, 255, 252), (254, 255, 252), (228, 169, 28), (216, 143, 10), (206, 118, 0), (216, 143, 10)]
[(198, 107, 0), (203, 111, 7), (198, 107, 0), (216, 143, 10), (254, 255, 252), (254, 255, 252), (254, 255, 252), (255, 248, 227), (254, 255, 252), (254, 255, 252), (254, 255, 252), (254, 255, 252), (248, 229, 152), (228, 169, 28), (251, 240, 187), (245, 223, 134)]
[(215, 142, 8), (185, 73, 1), (185, 73, 1), (198, 101, 0), (228, 175, 33), (254, 255, 252), (254, 255, 252), (254, 255, 252), (224, 166, 23), (254, 255, 252), (254, 255, 252), (244, 221, 126), (253, 250, 234), (254, 255, 252), (254, 255, 252), (254, 255, 252)]
