[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 129, 133), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 129, 133), (19, 141, 145), (0, 145, 148), (19, 141, 145), (19, 141, 145), (5, 152, 154), (9, 153, 155), (5, 152, 154), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 129, 133), (0, 143, 146), (0, 155, 163), (0, 158, 166), (0, 169, 176), (0, 189, 195), (0, 202, 206), (0, 187, 193), (0, 166, 172), (10, 138, 142), (0, 131, 135), (0, 131, 135), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 145, 148), (0, 187, 193), (0, 179, 184), (5, 175, 182), (0, 187, 193), (0, 202, 206), (4, 207, 211), (7, 192, 197), (0, 166, 172), (1, 151, 153), (5, 152, 154), (0, 166, 172), (0, 148, 151), (0, 0, 0)]
[(0, 0, 0), (0, 132, 136), (7, 160, 168), (0, 182, 187), (7, 192, 197), (24, 196, 201), (46, 220, 224), (41, 218, 222), (0, 202, 206), (5, 175, 182), (1, 151, 153), (5, 152, 154), (0, 166, 172), (7, 192, 197), (0, 189, 195), (0, 0, 0)]
[(0, 0, 0), (19, 141, 145), (0, 179, 184), (0, 187, 193), (0, 202, 206), (3, 232, 240), (78, 241, 244), (71, 236, 240), (16, 209, 213), (0, 199, 203), (5, 175, 182), (0, 169, 176), (28, 197, 202), (78, 241, 244), (20, 210, 214), (13, 139, 143)]
[(0, 0, 0), (5, 152, 154), (0, 158, 166), (0, 166, 172), (0, 185, 190), (16, 209, 213), (3, 232, 240), (46, 220, 224), (46, 220, 224), (13, 193, 198), (0, 182, 187), (0, 187, 193), (20, 210, 214), (7, 224, 226), (7, 224, 226), (0, 143, 146)]
[(0, 0, 0), (19, 141, 145), (9, 153, 155), (0, 166, 172), (0, 168, 175), (0, 169, 176), (0, 199, 203), (7, 224, 226), (7, 224, 226), (7, 224, 226), (5, 175, 182), (0, 166, 172), (7, 192, 197), (0, 202, 206), (4, 207, 211), (0, 163, 170)]
[(0, 145, 148), (0, 182, 187), (253, 255, 252), (73, 237, 241), (82, 244, 248), (253, 255, 252), (68, 234, 238), (0, 199, 203), (23, 227, 230), (253, 255, 252), (78, 241, 244), (0, 182, 187), (16, 209, 213), (105, 250, 255), (4, 207, 211), (0, 131, 135)]
[(24, 196, 201), (101, 246, 251), (71, 236, 240), (73, 237, 241), (78, 241, 244), (101, 246, 251), (3, 232, 240), (73, 237, 241), (253, 255, 252), (138, 251, 253), (20, 210, 214), (0, 182, 187), (0, 185, 190), (33, 215, 219), (66, 233, 237), (5, 175, 182)]
[(0, 131, 135), (36, 216, 220), (28, 197, 202), (0, 169, 176), (7, 192, 197), (0, 158, 166), (0, 163, 170), (41, 218, 222), (23, 227, 230), (204, 252, 252), (253, 255, 252), (24, 196, 201), (22, 157, 159), (10, 176, 183), (0, 179, 184), (0, 131, 135)]
[(253, 255, 252), (184, 253, 255), (3, 232, 240), (46, 220, 224), (253, 255, 252), (222, 253, 255), (5, 175, 182), (0, 173, 180), (213, 253, 254), (138, 251, 253), (253, 255, 252), (20, 210, 214), (0, 202, 206), (253, 255, 252), (253, 255, 252), (0, 179, 184)]
[(1, 151, 153), (7, 224, 226), (0, 166, 172), (0, 182, 187), (0, 202, 206), (20, 210, 214), (19, 141, 145), (19, 141, 145), (0, 158, 166), (0, 202, 206), (78, 241, 244), (41, 218, 222), (253, 255, 252), (253, 255, 252), (161, 253, 255), (253, 255, 252)]
