[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (182, 64, 0), (182, 64, 0), (0, 0, 0), (182, 64, 0), (182, 64, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (179, 68, 0), (183, 71, 0), (184, 72, 0), (183, 71, 0), (183, 71, 0), (188, 82, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (182, 64, 0), (0, 0, 0), (182, 64, 0), (183, 71, 0), (188, 82, 0), (188, 82, 0), (183, 71, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (179, 68, 0), (182, 64, 0), (0, 0, 0), (0, 0, 0), (184, 79, 3), (192, 85, 0), (188, 82, 0), (182, 64, 0), (0, 0, 0), (184, 72, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (184, 72, 0), (188, 75, 4), (184, 72, 0), (188, 82, 0), (189, 88, 0), (184, 72, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (188, 75, 4), (201, 109, 3), (193, 91, 2), (192, 85, 0), (188, 82, 0), (188, 75, 4), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (179, 68, 0), (184, 72, 0), (188, 82, 0), (184, 79, 3), (182, 64, 0), (179, 68, 0), (182, 64, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (182, 64, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (184, 72, 0), (183, 71, 0), (0, 0, 0), (0, 0, 0), (188, 82, 0), (193, 91, 2), (189, 88, 0), (188, 75, 4), (183, 71, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (182, 64, 0), (183, 71, 0), (182, 64, 0), (193, 91, 2), (213, 134, 0), (228, 175, 33), (194, 92, 3), (189, 88, 0), (216, 143, 10), (205, 123, 1), (203, 116, 0), (224, 166, 23), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (192, 85, 0), (188, 75, 4), (193, 91, 2), (228, 175, 33), (254, 255, 252), (254, 255, 252), (254, 255, 252), (220, 157, 8), (196, 99, 0), (193, 91, 2), (198, 107, 0), (224, 166, 23), (238, 205, 84), (0, 0, 0)]
[(0, 0, 0), (184, 79, 3), (235, 200, 72), (254, 255, 252), (249, 232, 161), (250, 236, 178), (254, 255, 252), (254, 255, 252), (254, 255, 252), (254, 255, 252), (209, 121, 3), (0, 0, 0), (184, 72, 0), (220, 146, 17), (220, 152, 23), (188, 82, 0)]
[(196, 99, 0), (194, 92, 3), (216, 138, 5), (223, 159, 14), (233, 192, 58), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (232, 179, 37), (207, 119, 0), (0, 0, 0), (202, 110, 5), (254, 255, 252), (220, 157, 8), (0, 0, 0)]
[(201, 109, 3), (202, 110, 5), (237, 202, 75), (196, 99, 0), (213, 129, 0), (228, 175, 33), (232, 179, 37), (228, 175, 33), (240, 207, 94), (196, 99, 0), (192, 85, 0), (216, 143, 10), (254, 255, 252), (254, 255, 252), (216, 138, 5), (0, 0, 0)]
