[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (182, 64, 0), (182, 64, 0), (0, 0, 0), (179, 68, 0), (182, 64, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (179, 68, 0), (183, 71, 0), (184, 72, 0), (183, 71, 0), (182, 64, 0), (183, 71, 0), (182, 64, 0), (182, 64, 0), (182, 64, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (182, 64, 0), (179, 68, 0), (192, 85, 0), (198, 107, 0), (198, 95, 0), (188, 82, 0), (182, 64, 0), (0, 0, 0), (0, 0, 0), (182, 64, 0), (182, 64, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (182, 64, 0), (188, 82, 0), (199, 102, 0), (209, 126, 7), (212, 140, 3), (205, 123, 1), (189, 88, 0), (185, 73, 1), (183, 71, 0), (182, 64, 0), (182, 64, 0), (182, 64, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (0, 0, 0), (185, 73, 1), (188, 75, 4), (196, 99, 0), (202, 115, 0), (206, 118, 0), (199, 102, 0), (184, 72, 0), (182, 64, 0), (183, 71, 0), (188, 82, 0), (188, 82, 0), (179, 68, 0), (0, 0, 0)]
[(0, 0, 0), (0, 0, 0), (194, 92, 3), (205, 112, 0), (193, 91, 2), (189, 88, 0), (194, 92, 3), (199, 102, 0), (189, 88, 0), (189, 88, 0), (184, 72, 0), (184, 72, 0), (198, 95, 0), (198, 107, 0), (182, 64, 0), (0, 0, 0)]
[(0, 0, 0), (211, 133, 0), (232, 179, 37), (220, 152, 23), (204, 112, 9), (196, 99, 0), (196, 99, 0), (198, 107, 0), (196, 99, 0), (201, 103, 0), (215, 142, 8), (211, 133, 0), (205, 123, 1), (203, 111, 7), (192, 85, 0), (188, 75, 4)]
[(179, 68, 0), (212, 140, 3), (223, 159, 14), (238, 205, 84), (254, 255, 252), (247, 223, 128), (232, 185, 52), (211, 128, 12), (189, 88, 0), (193, 91, 2), (203, 111, 7), (213, 134, 0), (217, 149, 17), (211, 133, 0), (198, 95, 0), (0, 0, 0)]
[(188, 82, 0), (228, 169, 28), (222, 153, 5), (242, 218, 116), (249, 248, 218), (254, 255, 252), (254, 255, 252), (254, 255, 252), (211, 133, 0), (192, 85, 0), (220, 146, 17), (254, 255, 252), (240, 214, 106), (213, 134, 0), (199, 102, 0), (182, 64, 0)]
[(198, 107, 0), (213, 129, 0), (213, 134, 0), (220, 146, 17), (240, 213, 98), (254, 255, 252), (254, 255, 252), (254, 255, 252), (254, 255, 252), (215, 142, 8), (220, 152, 23), (235, 200, 72), (236, 189, 57), (232, 179, 37), (209, 121, 3), (192, 85, 0)]
[(213, 134, 0), (254, 255, 252), (254, 255, 252), (220, 146, 17), (237, 195, 61), (237, 204, 83), (250, 236, 178), (254, 255, 252), (254, 255, 252), (250, 236, 178), (202, 115, 0), (199, 102, 0), (206, 118, 0), (228, 175, 33), (206, 118, 0), (203, 116, 0)]
[(189, 88, 0), (250, 236, 178), (255, 248, 227), (254, 255, 252), (235, 188, 56), (228, 175, 33), (235, 194, 60), (220, 152, 23), (209, 126, 7), (199, 102, 0), (192, 85, 0), (189, 88, 0), (240, 213, 98), (245, 223, 134), (254, 255, 252), (182, 64, 0)]
[(254, 255, 252), (254, 255, 252), (254, 255, 252), (254, 255, 252), (254, 255, 252), (254, 255, 252), (241, 217, 115), (203, 111, 7), (205, 123, 1), (224, 160, 16), (254, 255, 252), (254, 255, 252), (254, 255, 252), (242, 218, 116), (242, 209, 96), (254, 255, 252)]
